Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
47,Yes,Travel_Rarely,1000,Research & Development,1,3,Medical,1,1301,4,Female,72,3,2,Research Scientist,3,Single,4832,17358,3,Y,No,14,3,3,80,0,6,3,2,0,0,0,0
36,Yes,Travel_Rarely,1474,Sales,15,3,Technical Degree,1,1302,3,Male,70,3,2,Sales Executive,2,Married,4586,23569,6,Y,No,14,3,3,80,0,10,2,3,4,2,1,2
43,Yes,Travel_Rarely,202,Sales,12,2,Life Sciences,1,1303,2,Female,61,3,2,Sales Executive,2,Single,9137,10207,2,Y,Yes,20,3,3,80,0,10,3,3,8,7,4,7
35,Yes,Travel_Rarely,1056,Research & Development,5,3,Medical,1,1304,3,Male,44,1,3,Manufacturing Director,3,Married,11022,25407,2,Y,No,11,3,3,80,0,16,2,1,16,7,10,8
26,Yes,Travel_Frequently,1085,Research & Development,7,3,Life Sciences,1,1305,4,Female,37,2,1,Research Scientist,1,Single,5198,3176,5,Y,Yes,16,3,2,80,0,6,2,1,4,2,1,2
27,Yes,Travel_Rarely,1175,Sales,17,2,Marketing,1,1306,3,Female,54,3,1,Sales Representative,2,Single,2716,8591,1,Y,Yes,17,3,1,80,0,8,2,2,8,6,6,6
24,Yes,Travel_Rarely,316,Research & Development,10,3,Life Sciences,1,1307,3,Female,80,3,1,Laboratory Technician,3,Single,2320,25321,1,Y,No,17,3,2,80,0,4,2,3,4,2,2,3
20,Yes,Travel_Rarely,601,Sales,10,1,Other,1,1308,2,Female,70,2,1,Sales Representative,2,Single,2149,9514,1,Y,Yes,11,3,2,80,0,2,3,3,2,1,0,1
39,Yes,Travel_Rarely,830,Sales,10,2,Life Sciences,1,1309,4,Female,78,3,2,Sales Executive,1,Single,9322,10534,1,Y,Yes,22,4,2,80,0,10,2,3,8,7,3,7
37,Yes,Travel_Rarely,1284,Research & Development,11,2,Medical,1,1310,3,Male,83,2,2,Sales Executive,3,Married,11387,23756,4,Y,No,11,3,3,80,0,15,1,2,12,2,7,5
39,Yes,Travel_Rarely,1134,Sales,2,2,Life Sciences,1,1311,3,Male,65,3,2,Sales Executive,3,Married,5585,18560,5,Y,Yes,14,3,1,80,0,10,1,1,3,1,0,2
24,Yes,Travel_Rarely,586,Research & Development,22,3,Medical,1,1312,3,Male,41,3,1,Research Scientist,1,Single,1591,10303,1,Y,Yes,15,3,3,80,0,1,3,3,1,0,0,0
33,Yes,Travel_Rarely,920,Research & Development,4,3,Life Sciences,1,1313,2,Male,46,2,1,Laboratory Technician,3,Single,3109,17464,3,Y,Yes,13,3,1,80,1,10,1,2,7,7,4,4
31,Yes,Travel_Rarely,396,Research & Development,14,4,Medical,1,1314,3,Male,90,3,1,Research Scientist,1,Married,3130,21400,1,Y,No,16,3,3,80,0,3,3,2,1,0,0,0
22,Yes,Travel_Rarely,423,Research & Development,7,3,Life Sciences,1,1315,3,Female,98,3,1,Laboratory Technician,3,Single,2280,25106,1,Y,No,20,3,2,80,0,2,1,3,2,1,0,1
28,Yes,Travel_Rarely,1033,Research & Development,13,2,Life Sciences,1,1316,2,Male,78,3,1,Research Scientist,2,Single,2423,3251,1,Y,Yes,13,3,2,80,0,1,1,1,1,0,0,0
42,Yes,Travel_Rarely,1246,Research & Development,24,2,Life Sciences,1,1317,1,Male,75,2,1,Research Scientist,3,Single,2459,10390,1,Y,Yes,14,3,3,80,0,3,2,2,2,1,0,0
28,Yes,Travel_Rarely,440,Research & Development,7,3,Medical,1,1318,1,Male,79,2,1,Laboratory Technician,1,Single,3306,17049,2,Y,Yes,14,3,2,80,0,5,2,2,0,0,0,0
43,Yes,Travel_Rarely,1149,Research & Development,23,2,Medical,1,1319,2,Male,84,2,2,Laboratory Technician,1,Married,4416,22941,1,Y,No,19,3,1,80,0,13,1,2,4,2,1,2
39,Yes,Travel_Rarely,621,Sales,1,4,Medical,1,1320,1,Male,51,2,3,Sales Executive,3,Married,10532,14869,4,Y,No,11,3,2,80,0,19,2,1,17,2,9,7
26,Yes,Travel_Frequently,1132,Research & Development,8,3,Life Sciences,1,1321,3,Female,38,2,2,Research Scientist,1,Single,5292,3066,5,Y,Yes,17,3,2,80,0,6,2,2,4,3,1,2
32,Yes,Travel_Rarely,406,Research & Development,3,3,Technical Degree,1,1322,4,Female,43,2,1,Laboratory Technician,3,Single,3152,9294,0,Y,Yes,13,3,2,80,0,2,2,2,1,0,0,0
31,Yes,Travel_Rarely,1262,Sales,13,3,Life Sciences,1,1323,3,Female,62,3,2,Sales Executive,3,Married,4673,24112,6,Y,No,11,3,3,80,0,5,2,3,3,2,1,2
53,Yes,Travel_Rarely,1254,Research & Development,12,3,Life Sciences,1,1324,1,Male,60,3,1,Research Scientist,3,Single,2514,10301,5,Y,No,13,3,3,80,1,12,2,3,7,0,1,4
33,Yes,Travel_Rarely,654,Research & Development,17,2,Medical,1,1325,3,Male,60,3,1,Research Scientist,1,Single,1451,10771,1,Y,Yes,15,3,3,80,0,2,2,2,2,0,0,0
31,Yes,Travel_Frequently,663,Research & Development,13,3,Life Sciences,1,1326,2,Female,41,2,1,Research Scientist,3,Single,4247,3760,1,Y,Yes,15,3,1,80,0,9,2,1,9,3,5,7
34,Yes,Travel_Rarely,651,Sales,18,3,Medical,1,1327,3,Male,67,2,2,Sales Executive,3,Married,4609,23420,0,Y,Yes,17,3,3,80,1,4,0,2,3,2,2,2
27,Yes,Travel_Rarely,131,Research & Development,15,3,Life Sciences,1,1328,3,Female,52,3,1,Laboratory Technician,2,Single,2397,25687,0,Y,No,13,3,3,80,0,7,2,3,7,2,6,6
31,Yes,Travel_Rarely,354,Research & Development,17,4,Life Sciences,1,1329,4,Male,87,3,1,Laboratory Technician,1,Married,2999,21523,0,Y,Yes,17,3,2,80,0,2,3,2,1,0,0,0
27,Yes,Travel_Rarely,961,Research & Development,13,2,Technical Degree,1,1330,4,Male,86,3,1,Research Scientist,2,Single,2178,3362,1,Y,Yes,13,3,1,80,1,5,3,1,1,0,0,0
28,Yes,Travel_Rarely,988,Sales,6,3,Medical,1,1331,1,Male,80,1,1,Sales Executive,3,Married,3763,24750,4,Y,Yes,12,3,3,80,0,4,3,2,2,2,2,2
38,Yes,Travel_Frequently,619,Research & Development,10,1,Medical,1,1332,2,Male,75,3,3,Sales Executive,3,Married,7916,22361,3,Y,No,14,3,1,80,0,9,1,2,8,7,7,7
31,Yes,Travel_Rarely,710,Sales,25,4,Medical,1,1333,1,Male,66,3,2,Sales Executive,3,Single,5674,21073,1,Y,Yes,11,3,3,80,0,10,3,2,10,6,0,7
34,Yes,Travel_Rarely,356,Sales,24,2,Life Sciences,1,1334,2,Female,79,2,2,Sales Executive,3,Married,5887,13382,1,Y,Yes,17,3,3,80,0,10,2,3,9,6,6,6
34,Yes,Travel_Rarely,326,Research & Development,10,3,Medical,1,1335,4,Male,81,2,1,Laboratory Technician,2,Married,3297,21717,0,Y,Yes,17,3,1,80,0,2,0,2,1,0,0,0
20,Yes,Travel_Frequently,1315,Sales,9,2,Life Sciences,1,1336,2,Female,36,2,1,Sales Representative,1,Single,1419,17284,1,Y,Yes,12,3,1,80,0,0,5,2,0,0,0,0
30,Yes,Travel_Rarely,1073,Sales,16,2,Life Sciences,1,1337,3,Female,50,3,1,Sales Representative,2,Single,2725,8478,1,Y,Yes,17,3,2,80,0,12,1,2,11,8,9,9
32,Yes,Travel_Frequently,904,Research & Development,14,1,Life Sciences,1,1338,2,Male,86,2,1,Research Scientist,3,Single,2382,14894,1,Y,Yes,12,3,3,80,0,5,3,2,3,2,0,1
32,Yes,Travel_Rarely,776,Research & Development,18,3,Life Sciences,1,1339,4,Male,80,1,1,Research Scientist,2,Single,2356,14569,1,Y,Yes,23,4,2,80,0,3,2,2,3,1,2,0
26,Yes,Travel_Frequently,1304,Research & Development,20,3,Life Sciences,1,1340,1,Male,58,2,1,Laboratory Technician,2,Divorced,2867,19570,1,Y,Yes,12,3,1,80,0,1,2,3,1,0,0,0
55,Yes,Travel_Rarely,278,Research & Development,2,3,Life Sciences,1,1341,3,Female,54,3,1,Laboratory Technician,2,Single,2497,26164,3,Y,Yes,23,3,1,80,0,6,3,3,1,0,0,0
34,Yes,Travel_Frequently,189,Research & Development,23,3,Medical,1,1342,3,Male,94,3,1,Sales Representative,1,Single,2119,16663,1,Y,Yes,18,3,1,80,0,9,2,2,9,2,6,7
37,Yes,Travel_Rarely,884,Research & Development,5,3,Marketing,1,1343,2,Male,74,2,2,Laboratory Technician,2,Single,4814,7678,3,Y,No,12,3,1,80,1,8,2,3,6,3,2,4
20,Yes,Travel_Frequently,537,Research & Development,10,3,Medical,1,1344,1,Female,93,2,1,Research Scientist,2,Married,1926,6155,1,Y,Yes,23,3,2,80,0,1,2,3,1,1,0,0
33,Yes,Travel_Rarely,621,Research & Development,12,3,Medical,1,1345,2,Male,38,2,1,Laboratory Technician,2,Single,3795,10067,0,Y,Yes,23,3,3,80,1,4,2,1,3,2,0,2
39,Yes,Travel_Rarely,375,Sales,19,4,Marketing,1,1346,3,Male,54,2,3,Sales Executive,2,Divorced,9451,16689,2,Y,No,11,3,3,80,0,10,2,2,7,3,3,1
46,Yes,Travel_Rarely,382,Sales,12,3,Marketing,1,1347,1,Male,49,2,3,Sales Executive,3,Married,10221,16085,4,Y,No,11,3,1,80,1,26,1,3,6,6,3,2
28,Yes,Travel_Rarely,1042,Sales,5,3,Life Sciences,1,1348,1,Female,81,1,1,Sales Executive,3,Single,3668,24746,4,Y,No,12,3,3,80,0,4,3,2,2,2,2,2
33,Yes,Travel_Rarely,884,Research & Development,17,3,Life Sciences,1,1349,4,Male,83,1,1,Research Scientist,1,Married,2328,14507,1,Y,No,23,4,2,80,0,4,2,2,4,1,2,0
34,Yes,Travel_Rarely,1241,Sales,27,1,Life Sciences,1,1350,2,Female,70,2,2,Sales Executive,1,Single,7353,11686,5,Y,No,16,3,1,80,0,14,2,2,3,2,0,2
30,Yes,Travel_Frequently,298,Research & Development,15,1,Life Sciences,1,1351,3,Female,70,1,1,Research Scientist,2,Single,1800,11431,1,Y,Yes,11,3,3,80,1,2,2,2,2,0,0,0
31,Yes,Travel_Frequently,759,Research & Development,12,3,Life Sciences,1,1352,2,Female,90,3,1,Research Scientist,3,Single,1294,16153,1,Y,Yes,14,3,2,80,0,3,3,2,3,0,1,1
37,Yes,Travel_Rarely,418,Sales,18,4,Marketing,1,1353,2,Male,64,2,2,Sales Executive,1,Single,8752,17685,1,Y,Yes,13,3,2,80,0,7,2,3,5,3,0,1
30,Yes,Travel_Rarely,302,Sales,11,3,Life Sciences,1,1354,2,Male,64,2,2,Sales Executive,2,Married,9046,25555,4,Y,No,15,3,3,80,1,8,3,2,5,2,1,4
28,Yes,Travel_Frequently,834,Research & Development,5,2,Medical,1,1355,2,Male,44,2,1,Laboratory Technician,1,Married,2275,6740,0,Y,Yes,11,3,3,80,0,2,1,3,2,0,0,1
36,Yes,Travel_Rarely,1342,Research & Development,10,4,Marketing,1,1356,2,Male,92,2,2,Sales Executive,1,Single,5871,8451,4,Y,No,12,3,1,80,2,14,2,3,2,2,1,2
32,Yes,Travel_Frequently,997,Sales,7,2,Marketing,1,1357,3,Male,76,2,2,Sales Executive,3,Married,5135,22853,1,Y,Yes,19,3,1,80,0,9,3,3,9,4,0,2
45,Yes,Travel_Frequently,913,Research & Development,6,3,Life Sciences,1,1358,2,Male,60,2,3,Sales Executive,1,Single,9183,21532,9,Y,Yes,18,3,3,80,0,11,2,2,9,8,6,4
31,Yes,Travel_Rarely,900,Sales,3,1,Life Sciences,1,1359,1,Female,35,1,2,Sales Executive,1,Married,6803,12034,5,Y,Yes,14,3,1,80,0,10,2,2,1,0,0,1
28,Yes,Travel_Rarely,889,Research & Development,1,2,Medical,1,1360,1,Male,39,2,1,Laboratory Technician,1,Married,2433,6884,1,Y,Yes,12,3,2,80,1,1,1,3,1,0,0,0
28,Yes,Travel_Rarely,901,Research & Development,1,3,Medical,1,1361,1,Female,52,2,1,Laboratory Technician,1,Married,2564,7215,1,Y,Yes,14,3,1,80,1,2,2,2,2,0,0,0
35,Yes,Travel_Rarely,1162,Sales,5,3,Marketing,1,1362,3,Male,86,3,3,Sales Executive,1,Single,9756,10327,0,Y,Yes,21,3,1,80,0,9,2,2,8,7,4,7
42,Yes,Travel_Rarely,1266,Sales,14,3,Life Sciences,1,1363,2,Male,54,3,2,Sales Executive,4,Married,6559,5297,4,Y,Yes,15,3,1,80,1,9,3,3,7,5,3,5
38,Yes,Travel_Rarely,569,Sales,25,1,Marketing,1,1364,2,Male,61,3,2,Sales Executive,2,Married,6848,10734,2,Y,Yes,12,3,2,80,0,9,2,2,7,5,1,6
56,Yes,Travel_Rarely,632,Research & Development,8,3,Medical,1,1365,2,Male,52,2,3,Healthcare Representative,1,Single,10003,11983,7,Y,No,14,3,3,80,0,29,0,2,9,8,4,8
46,Yes,Travel_Rarely,614,Sales,1,4,Marketing,1,1366,2,Male,64,2,3,Sales Executive,3,Divorced,10350,14743,2,Y,No,13,3,2,80,0,26,3,2,25,4,5,8
18,Yes,Travel_Rarely,1296,Research & Development,4,3,Life Sciences,1,1367,2,Female,69,3,1,Research Scientist,1,Single,1903,8075,1,Y,Yes,13,3,3,80,0,0,3,3,0,0,0,0
21,Yes,Travel_Frequently,762,Research & Development,8,2,Life Sciences,1,1368,3,Female,56,3,1,Laboratory Technician,3,Single,2378,17196,1,Y,Yes,13,3,2,80,0,2,2,3,2,2,0,2
39,Yes,Travel_Rarely,989,Research & Development,2,3,Medical,1,1369,2,Female,63,1,1,Laboratory Technician,3,Single,2823,17570,3,Y,Yes,12,3,3,80,0,9,1,2,6,5,1,0
41,Yes,Travel_Rarely,684,Research & Development,15,2,Life Sciences,1,1370,2,Male,67,2,1,Research Scientist,2,Single,2433,10296,0,Y,Yes,19,3,2,80,0,4,1,3,3,2,1,1
41,Yes,Travel_Rarely,928,Research & Development,5,2,Life Sciences,1,1371,1,Male,88,2,1,Research Scientist,1,Single,2366,14717,3,Y,Yes,12,3,3,80,0,9,3,3,3,2,0,1
21,Yes,Travel_Rarely,256,Research & Development,9,2,Life Sciences,1,1372,1,Female,46,2,1,Sales Representative,3,Single,2613,25301,1,Y,Yes,20,4,2,80,0,2,2,1,2,2,1,2
28,Yes,Travel_Frequently,1213,Research & Development,11,3,Life Sciences,1,1373,3,Female,47,2,2,Research Scientist,1,Single,5319,3558,6,Y,Yes,15,3,2,80,0,6,2,2,4,2,0,2
31,Yes,Travel_Rarely,1202,Sales,22,2,Technical Degree,1,1374,1,Male,72,2,3,Sales Executive,1,Single,8558,12732,1,Y,No,11,3,1,80,0,10,2,2,10,7,0,8
26,Yes,Travel_Rarely,549,Sales,11,3,Technical Degree,1,1375,3,Male,57,2,1,Sales Representative,3,Single,2163,9791,4,Y,Yes,11,3,2,80,0,4,0,2,3,1,0,1
24,Yes,Travel_Rarely,618,Research & Development,5,1,Other,1,1376,2,Male,35,2,1,Laboratory Technician,2,Single,4076,10033,0,Y,Yes,20,3,1,80,1,4,2,3,3,2,0,2
39,Yes,Travel_Frequently,953,Research & Development,13,3,Life Sciences,1,1377,2,Male,49,2,1,Research Scientist,3,Married,2537,15621,7,Y,Yes,15,3,4,80,1,5,3,3,1,0,0,0
43,Yes,Travel_Frequently,879,Research & Development,7,3,Medical,1,1378,3,Male,59,2,3,Sales Executive,1,Married,9404,21531,9,Y,No,17,3,3,80,0,12,2,2,10,9,6,3
36,Yes,Travel_Rarely,504,Sales,10,3,Medical,1,1379,1,Male,61,3,3,Sales Executive,3,Single,10042,22581,5,Y,Yes,11,3,1,80,1,16,4,3,1,0,0,0
30,Yes,Travel_Rarely,413,Research & Development,4,4,Medical,1,1380,2,Male,70,1,1,Laboratory Technician,2,Single,2379,4964,1,Y,Yes,11,3,3,80,0,8,3,2,8,7,3,7
24,Yes,Travel_Rarely,438,Research & Development,12,2,Technical Degree,1,1381,1,Female,67,2,1,Research Scientist,4,Single,2666,18250,1,Y,No,17,3,3,80,0,1,2,2,1,0,0,0
35,Yes,Travel_Rarely,678,Research & Development,16,3,Technical Degree,1,1382,1,Male,75,2,2,Laboratory Technician,2,Single,4801,7852,6,Y,No,15,3,2,80,0,9,2,2,2,1,1,1
30,Yes,Travel_Frequently,341,Research & Development,23,3,Life Sciences,1,1383,1,Male,51,3,3,Sales Executive,3,Single,8808,23659,2,Y,Yes,16,3,2,80,1,11,2,2,5,1,0,4
32,Yes,Travel_Rarely,289,Research & Development,8,3,Medical,1,1384,1,Male,43,2,1,Laboratory Technician,1,Single,1400,22182,1,Y,Yes,12,3,2,80,0,3,3,3,1,0,0,0
37,Yes,Travel_Rarely,438,Research & Development,8,3,Medical,1,1385,1,Female,71,3,3,Sales Executive,3,Married,11504,12943,7,Y,No,12,3,3,80,3,18,3,3,13,5,7,4
29,Yes,Travel_Rarely,586,Research & Development,13,3,Life Sciences,1,1386,2,Male,77,2,1,Research Scientist,1,Single,2143,14622,1,Y,Yes,16,3,3,80,0,1,2,3,1,0,0,0
33,Yes,Travel_Frequently,656,Research & Development,13,3,Life Sciences,1,1387,2,Male,59,2,3,Healthcare Representative,1,Single,10114,22077,6,Y,Yes,15,3,2,80,0,13,2,3,8,7,3,0
22,Yes,Travel_Frequently,185,Research & Development,14,1,Life Sciences,1,1388,3,Male,67,2,1,Laboratory Technician,3,Married,1956,13296,2,Y,Yes,12,3,3,80,0,2,1,3,1,0,0,1
32,Yes,Travel_Frequently,522,Research & Development,4,3,Life Sciences,1,1389,4,Female,38,3,1,Research Scientist,2,Married,4109,4323,1,Y,Yes,12,3,1,80,0,7,2,1,7,2,5,7
21,Yes,Travel_Rarely,238,Research & Development,10,2,Life Sciences,1,1390,3,Female,84,3,1,Research Scientist,2,Single,2630,25656,1,Y,Yes,17,3,2,80,0,1,0,3,1,0,0,0
19,Yes,Travel_Rarely,971,Research & Development,15,1,Life Sciences,1,1391,4,Male,40,3,1,Research Scientist,3,Single,1320,26915,1,Y,Yes,14,3,4,80,0,0,3,2,0,0,0,0
31,Yes,Travel_Frequently,223,Research & Development,12,2,Life Sciences,1,1392,3,Male,39,1,1,Laboratory Technician,3,Divorced,2229,12513,1,Y,No,15,3,3,80,0,4,3,2,2,2,0,1
27,Yes,Travel_Rarely,647,Research & Development,19,3,Technical Degree,1,1393,2,Female,91,2,1,Research Scientist,2,Single,2721,18113,1,Y,No,20,3,2,80,0,1,2,1,1,0,0,0
28,Yes,Travel_Rarely,285,Research & Development,4,3,Life Sciences,1,1394,1,Male,95,1,1,Sales Representative,1,Single,2158,7645,5,Y,Yes,13,3,3,80,0,9,2,1,7,5,0,5
33,Yes,Travel_Rarely,641,Research & Development,4,3,Medical,1,1395,3,Male,46,3,1,Research Scientist,4,Single,2202,3389,6,Y,Yes,19,3,3,80,0,9,4,3,1,0,0,0
39,Yes,Travel_Rarely,1196,Research & Development,8,4,Life Sciences,1,1396,3,Male,82,3,1,Laboratory Technician,3,Single,3084,10929,1,Y,Yes,11,3,3,80,0,4,3,2,4,3,0,2
24,Yes,Travel_Frequently,1114,Research & Development,5,1,Life Sciences,1,1397,2,Male,70,2,1,Research Scientist,1,Married,2100,16043,1,Y,Yes,15,3,2,80,0,1,5,3,1,0,0,0
27,Yes,Travel_Rarely,177,Sales,16,3,Life Sciences,1,1398,2,Female,40,2,2,Sales Executive,3,Married,6743,25674,1,Y,No,16,3,4,80,1,8,2,2,8,4,0,6
33,Yes,Travel_Frequently,860,Sales,12,3,Life Sciences,1,1399,4,Male,72,3,2,Sales Executive,3,Single,4739,23081,0,Y,Yes,18,3,2,80,1,7,1,2,6,2,2,1
28,Yes,Travel_Rarely,661,Sales,18,2,Medical,1,1400,2,Male,79,1,2,Sales Executive,1,Married,4927,22309,4,Y,No,18,3,2,80,0,8,4,3,5,2,1,1
32,Yes,Travel_Rarely,1072,Research & Development,4,3,Life Sciences,1,1401,1,Male,67,3,1,Laboratory Technician,2,Married,2229,3180,2,Y,Yes,14,3,1,80,0,8,2,1,3,1,0,1
40,Yes,Travel_Frequently,816,Research & Development,4,3,Life Sciences,1,1402,1,Male,80,2,1,Research Scientist,1,Married,2455,14659,3,Y,Yes,12,3,3,80,0,8,3,3,2,2,1,2
30,Yes,Travel_Rarely,676,Research & Development,1,2,Technical Degree,1,1403,1,Male,68,1,1,Laboratory Technician,2,Married,2264,3865,6,Y,No,13,3,3,80,0,9,3,3,6,6,2,6
20,Yes,Travel_Rarely,482,Research & Development,16,1,Life Sciences,1,1404,4,Male,58,3,1,Research Scientist,2,Single,1941,26576,1,Y,Yes,20,3,2,80,0,0,2,2,0,0,0,0
36,Yes,Travel_Rarely,678,Sales,14,3,Marketing,1,1405,1,Male,81,3,2,Sales Executive,2,Single,4835,7842,6,Y,Yes,13,3,1,80,1,8,2,2,1,0,0,0
31,Yes,Travel_Rarely,268,Sales,9,4,Medical,1,1406,2,Male,81,1,2,Sales Executive,3,Single,6173,20817,3,Y,Yes,17,3,2,80,0,11,3,2,7,5,6,7
29,Yes,Travel_Rarely,456,Research & Development,20,2,Life Sciences,1,1407,3,Male,73,2,1,Research Scientist,3,Married,2328,14675,1,Y,No,22,3,2,80,0,1,2,2,1,0,0,0
31,Yes,Travel_Frequently,360,Sales,13,1,Marketing,1,1408,2,Female,80,3,2,Sales Executive,3,Single,7475,22983,0,Y,Yes,12,3,1,80,0,9,1,3,7,6,6,6
34,Yes,Travel_Rarely,1233,Research & Development,17,3,Life Sciences,1,1409,1,Male,70,1,1,Laboratory Technician,3,Single,2597,10684,1,Y,Yes,11,3,3,80,0,3,2,2,3,1,0,1
29,Yes,Travel_Frequently,452,Research & Development,21,2,Life Sciences,1,1410,3,Male,68,1,1,Research Scientist,3,Married,2502,14728,1,Y,Yes,21,3,2,80,0,1,3,2,1,0,1,0
21,Yes,Travel_Rarely,158,Research & Development,11,2,Life Sciences,1,1411,2,Female,89,3,1,Sales Representative,2,Single,2714,25419,1,Y,Yes,15,3,3,80,0,1,0,2,1,0,0,0
26,Yes,Travel_Rarely,934,Research & Development,16,2,Medical,1,1412,3,Male,65,2,1,Laboratory Technician,2,Married,2219,6932,0,Y,Yes,11,3,2,80,0,5,2,3,4,0,0,3
29,Yes,Travel_Rarely,962,Sales,2,3,Life Sciences,1,1413,1,Male,40,3,1,Sales Executive,3,Married,4858,26174,8,Y,Yes,14,3,2,80,2,4,3,3,2,2,1,2
36,Yes,Travel_Rarely,482,Research & Development,8,3,Life Sciences,1,1414,2,Female,64,2,1,Laboratory Technician,1,Single,1709,22006,2,Y,No,13,3,2,80,0,9,3,2,3,2,0,0
25,Yes,Travel_Rarely,540,Research & Development,1,1,Medical,1,1415,2,Male,72,1,1,Laboratory Technician,1,Married,2496,21222,3,Y,No,20,4,1,80,0,6,4,4,4,3,0,3
35,Yes,Travel_Frequently,828,Research & Development,3,1,Medical,1,1416,1,Female,96,1,1,Research Scientist,1,Single,2162,20469,4,Y,Yes,18,3,1,80,0,3,2,1,0,0,0,0
53,Yes,Travel_Rarely,1149,Research & Development,21,2,Life Sciences,1,1417,1,Male,96,3,1,Research Scientist,3,Single,2655,10371,1,Y,Yes,15,3,3,80,0,5,3,3,4,2,0,0
32,Yes,Travel_Frequently,1124,Research & Development,13,2,Life Sciences,1,1418,3,Male,74,3,1,Laboratory Technician,3,Divorced,3367,20474,3,Y,Yes,11,3,2,80,0,6,2,3,3,2,1,2
37,Yes,Travel_Rarely,1126,Research & Development,6,3,Marketing,1,1419,2,Male,87,2,2,Sales Executive,1,Single,5372,8059,4,Y,No,11,3,1,80,2,10,2,3,3,2,1,3
49,Yes,Travel_Frequently,416,Research & Development,12,4,Life Sciences,1,1420,2,Female,67,3,1,Research Scientist,1,Single,4708,4673,6,Y,No,16,3,1,80,1,8,2,2,6,3,2,4
23,Yes,Travel_Frequently,1240,Research & Development,3,2,Life Sciences,1,1421,3,Male,41,2,1,Research Scientist,4,Single,3213,4387,0,Y,Yes,12,3,2,80,1,3,4,3,3,3,2,2
37,Yes,Travel_Rarely,885,Research & Development,4,3,Technical Degree,1,1422,3,Male,56,3,1,Research Scientist,4,Single,2109,3299,2,Y,Yes,14,3,2,80,1,17,5,3,1,0,0,0
48,Yes,Travel_Rarely,500,Sales,17,3,Life Sciences,1,1423,2,Female,70,2,1,Sales Executive,2,Married,5591,5219,5,Y,No,15,3,1,80,2,7,3,3,5,4,2,1
37,Yes,Travel_Rarely,898,Sales,24,3,Marketing,1,1424,1,Male,55,3,3,Sales Executive,1,Single,10480,11179,6,Y,Yes,14,3,3,80,2,10,2,2,4,3,2,3
26,Yes,Travel_Rarely,422,Research & Development,7,3,Medical,1,1425,1,Male,82,2,1,Laboratory Technician,1,Single,3264,17033,2,Y,Yes,13,3,2,80,0,5,2,2,0,0,0,0
46,Yes,Travel_Rarely,727,Sales,26,2,Marketing,1,1426,2,Female,77,4,2,Sales Executive,2,Single,6408,10323,3,Y,Yes,11,3,3,80,0,8,2,3,5,4,1,3
29,Yes,Travel_Rarely,1392,Sales,9,4,Life Sciences,1,1427,2,Female,47,3,1,Research Scientist,1,Single,3918,11379,1,Y,Yes,15,3,3,80,0,6,2,1,2,1,1,2
27,Yes,Travel_Rarely,529,Research & Development,9,2,Life Sciences,1,1428,1,Male,66,1,1,Laboratory Technician,1,Married,4472,15027,3,Y,Yes,12,3,1,80,0,7,2,2,2,1,1,1
26,Yes,Travel_Rarely,1347,Research & Development,24,3,Life Sciences,1,1429,1,Male,49,1,1,Laboratory Technician,3,Single,2317,10568,1,Y,Yes,11,3,3,80,0,1,2,2,1,0,0,1
19,Yes,Travel_Rarely,574,Research & Development,21,1,Life Sciences,1,1430,4,Male,48,3,1,Research Scientist,3,Single,1637,26829,1,Y,Yes,18,3,4,80,0,0,2,2,0,0,0,0
32,Yes,Travel_Rarely,534,Sales,9,3,Life Sciences,1,1431,1,Male,73,3,2,Sales Executive,1,Single,7877,18258,0,Y,Yes,16,3,1,80,0,6,3,2,5,2,0,2
23,Yes,Travel_Rarely,317,Research & Development,4,1,Other,1,1432,2,Male,33,2,1,Laboratory Technician,1,Single,2631,4887,3,Y,Yes,12,3,2,80,0,3,2,2,0,0,0,0
28,Yes,Travel_Frequently,1101,Research & Development,7,3,Life Sciences,1,1433,2,Male,69,3,1,Laboratory Technician,3,Divorced,2161,19632,0,Y,No,15,3,3,80,0,5,0,2,4,1,0,3
20,Yes,Travel_Rarely,1299,Research & Development,9,1,Life Sciences,1,1434,4,Male,32,3,1,Sales Representative,2,Single,1076,26995,1,Y,Yes,11,3,3,80,0,1,4,2,1,0,1,0
30,Yes,Travel_Frequently,1101,Research & Development,4,3,Life Sciences,1,1435,2,Female,58,2,1,Research Scientist,1,Single,4073,3127,2,Y,Yes,13,3,1,80,0,8,2,2,7,6,6,5
28,Yes,Travel_Rarely,559,Research & Development,19,3,Life Sciences,1,1436,3,Female,65,1,1,Laboratory Technician,3,Single,2269,23327,1,Y,Yes,19,3,2,80,0,2,3,1,1,0,0,0
21,Yes,Travel_Rarely,1325,Research & Development,15,1,Other,1,1437,3,Female,70,2,1,Sales Representative,3,Single,2614,8912,1,Y,Yes,17,3,1,80,0,1,3,2,1,0,0,0
